-0.0166139	8.8399999999999
-0.0050693	8.8599999999999
-0.0269538	8.8799999999999
-0.0593757	8.8999999999999
-0.0884218	8.9199999999999
-0.1223465	8.9399999999999
-0.1727933	8.9599999999999
-0.1133263	8.9799999999999
0.1122045	8.9999999999999
0.0373568	9.0199999999999
0.0454112	9.0399999999999
0.0240441	9.0599999999999
0.0979139	9.0799999999999
0.0668535	9.0999999999999
0.0608702	9.11999999999989
0.0683691	9.13999999999989
0.0562826	9.15999999999989
0.0027493	9.17999999999989
-0.0385786	9.19999999999989
-0.1093386	9.21999999999989
-0.170194	9.23999999999989
-0.0965951	9.25999999999989
-0.0416323	9.27999999999989
-0.0680417	9.29999999999989
-0.013511	9.31999999999989
0.0097092	9.33999999999989
0.0530721	9.35999999999989
0.0843554	9.37999999999989
0.117454	9.39999999999989
0.1172693	9.41999999999989
0.0819014	9.43999999999989
0.037597	9.45999999999989
-0.0029615	9.47999999999989
-0.0555678	9.49999999999989
-0.1201263	9.51999999999989
-0.1641689	9.53999999999989
0.0275509	9.55999999999989
-0.0034304	9.57999999999988
0.0056936	9.59999999999988
-0.0020344	9.61999999999988
-0.0148897	9.63999999999988
-0.0547206	9.65999999999988
-0.0813489	9.67999999999988
0.0209465	9.69999999999988
0.0601797	9.71999999999988
0.0172458	9.73999999999988
0.0178396	9.75999999999988
0.0028699	9.77999999999988
-0.0075357	9.79999999999988
-0.0389942	9.81999999999988
-0.0578211	9.83999999999988
-0.0768042	9.85999999999988
-0.0816597	9.87999999999988
-0.06038	9.89999999999988
-0.0310423	9.91999999999988
-0.0023314	9.93999999999988
-0.0065104	9.95999999999988
0.041358	9.97999999999988
0.0459776	9.99999999999988
0.0080194	10.0199999999999
-0.0171227	10.0399999999999
-0.0578395	10.0599999999999
-0.0094856	10.0799999999999
0.0056465	10.0999999999999
-0.0045229	10.1199999999999
0.0125443	10.1399999999999
0.0287136	10.1599999999999
0.0445427	10.1799999999999
0.035855	10.1999999999999
0.0259982	10.2199999999999
0.0113425	10.2399999999999
-0.0209221	10.2599999999999
-0.0529213	10.2799999999999
-0.0870525	10.2999999999999
-0.1166424	10.3199999999999
-0.0747653	10.3399999999999
-0.0241195	10.3599999999999
0.0375719	10.3799999999999
0.0276202	10.3999999999999
0.0221501	10.4199999999999
0.089	10.4399999999999
0.0991944	10.4599999999999
0.0600686	10.4799999999999
0.0342788	10.4999999999999
-0.0078074	10.5199999999999
-0.0264199	10.5399999999999
-0.0517605	10.5599999999999
-0.0368343	10.5799999999999
-0.0082487	10.5999999999999
0.0057364	10.6199999999999
0.0213457	10.6399999999999
0.0323101	10.6599999999999
0.024232	10.6799999999999
0.0383513	10.6999999999999
0.05609	10.7199999999999
0.0736422	10.7399999999999
0.0819097	10.7599999999999
0.0533055	10.7799999999999
0.0346353	10.7999999999999
0.0011693	10.8199999999999
-0.0066432	10.8399999999999
0.003778	10.8599999999999
0.0005141	10.8799999999999
0.0171213	10.8999999999999
0.0417638	10.9199999999999
0.0082017	10.9399999999999
-0.0080983	10.9599999999999
-0.0381842	10.9799999999999
-0.0627241	10.9999999999999
-0.0678004	11.0199999999999
-0.025893	11.0399999999999
0.0058194	11.0599999999999
0.0483721	11.0799999999999
0.0362839	11.0999999999999
0.0247302	11.1199999999999
0.0049054	11.1399999999999
-0.0128818	11.1599999999999
-0.0386591	11.1799999999999
-0.0245711	11.1999999999999
0.023127	11.2199999999999
0.0435931	11.2399999999999
0.0692509	11.2599999999998
0.0673947	11.2799999999998
0.0601452	11.2999999999998
0.0523212	11.3199999999998
0.0415923	11.3399999999998
0.031517	11.3599999999998
0.0271653	11.3799999999998
0.0551813	11.3999999999998
0.0640322	11.4199999999998
0.0925754	11.4399999999998
0.112923	11.4599999999998
0.0898263	11.4799999999998
0.0785518	11.4999999999998
0.0593063	11.5199999999998
0.0482484	11.5399999999998
0.0339317	11.5599999999998
0.0202535	11.5799999999998
-0.0020457	11.5999999999998
-0.0215569	11.6199999999998
-0.0440862	11.6399999999998
-0.0625297	11.6599999999998
-0.0782151	11.6799999999998
-0.0951466	11.6999999999998
-0.10873	11.7199999999998
-0.1152327	11.7399999999998
-0.1210907	11.7599999999998
-0.1271363	11.7799999999998
-0.1360083	11.7999999999998
-0.1625555	11.8199999999998
-0.1832328	11.8399999999998
-0.2077628	11.8599999999998
-0.1260784	11.8799999999998
-0.0450645	11.8999999999998
0.0143065	11.9199999999998
0.0678733	11.9399999999998
0.0566351	11.9599999999998
0.0706185	11.9799999999998
0.1003073	11.9999999999998
0.1270973	12.0199999999998
0.1202442	12.0399999999998
0.1070207	12.0599999999998
0.0938192	12.0799999999998
0.0758138	12.0999999999998
0.0825352	12.1199999999998
0.0867178	12.1399999999998
0.0877116	12.1599999999998
0.0879869	12.1799999999998
0.0890192	12.1999999999998
0.0885294	12.2199999999998
0.0901976	12.2399999999998
0.0547756	12.2599999999998
-0.0053172	12.2799999999998
-0.0219015	12.2999999999998
-0.0249416	12.3199999999998
-0.059097	12.3399999999998
-0.0319936	12.3599999999998
-0.024084	12.3799999999998
-0.0494494	12.3999999999998
-0.0600397	12.4199999999998
-0.0535262	12.4399999999998
-0.036227	12.4599999999998
-0.0200945	12.4799999999998
-0.0203413	12.4999999999998
-0.0501366	12.5199999999998
-0.0349839	12.5399999999998
-0.029342	12.5599999999998
-0.0441016	12.5799999999998
-0.0243295	12.5999999999998
-0.0089382	12.6199999999998
-0.0078374	12.6399999999998
0.015097	12.6599999999998
0.0078617	12.6799999999998
0.0019513	12.6999999999998
-0.0076541	12.7199999999998
-0.0045261	12.7399999999998
0.0148102	12.7599999999998
0.0321963	12.7799999999998
0.0245381	12.7999999999998
0.0028836	12.8199999999998
-0.0185101	12.8399999999998
-0.0434553	12.8599999999998
-0.0447591	12.8799999999998
-0.0521865	12.8999999999998
-0.0475025	12.9199999999998
-0.0488937	12.9399999999998
-0.0196932	12.9599999999998
-0.022658	12.9799999999998
-0.0279126	12.9999999999998
-0.0401201	13.0199999999998
-0.0514378	13.0399999999998
-0.0588501	13.0599999999998
-0.0599347	13.0799999999998
-0.0837857	13.0999999999998
-0.0812296	13.1199999999998
-0.096742	13.1399999999998
-0.0351872	13.1599999999998
-0.0045951	13.1799999999998
0.0125689	13.1999999999998
0.0354196	13.2199999999998
0.0434076	13.2399999999998
0.0423956	13.2599999999998
0.0280433	13.2799999999998
0.0275521	13.2999999999998
-0.007547	13.3199999999998
-0.043664	13.3399999999998
0.023505	13.3599999999998
0.0394207	13.3799999999998
0.0085041	13.3999999999998
-0.0141327	13.4199999999998
-0.0453719	13.4399999999998
-0.0027821	13.4599999999998
0.0710507	13.4799999999998
0.0812069	13.4999999999998
0.0255514	13.5199999999998
0.0137157	13.5399999999998
-0.0080149	13.5599999999998
0.0117743	13.5799999999998
0.0255642	13.5999999999998
0.033993	13.6199999999998
0.0274018	13.6399999999998
0.0306926	13.6599999999998
0.0204341	13.6799999999998
0.0068312	13.6999999999998
0.0039197	13.7199999999998
-0.0107417	13.7399999999998
-0.0302198	13.7599999999998
-0.0351139	13.7799999999998
-0.0975379	13.7999999999998
-0.09154	13.8199999999998
-0.0182528	13.8399999999998
0.0369374	13.8599999999998
0.101398	13.8799999999998
0.0823079	13.8999999999998
0.0759132	13.9199999999998
0.0549885	13.9399999999998
0.0335997	13.9599999999998
0.0130869	13.9799999999998
-0.0031988	13.9999999999998
-0.0151351	14.0199999999998
-0.0517625	14.0399999999998
0.0022671	14.0599999999998
0.0499086	14.0799999999998
0.0365221	14.0999999999998
0.0705021	14.1199999999998
0.0526018	14.1399999999998
0.0378744	14.1599999999998
-0.0090049	14.1799999999998
-0.0644436	14.1999999999998
-0.0857281	14.2199999999998
-0.130083	14.2399999999998
-0.1415843	14.2599999999998
-0.1216679	14.2799999999998
-0.0765802	14.2999999999998
-0.0229148	14.3199999999998
0.0090054	14.3399999999998
0.0231574	14.3599999999998
-0.0075876	14.3799999999998
-0.0184768	14.3999999999998
-0.0555173	14.4199999999998
-0.0407256	14.4399999999998
-0.0045864	14.4599999999998
0.0083983	14.4799999999998
0.0188706	14.4999999999998
0.0020626	14.5199999999998
-0.000642	14.5399999999998
0.0118854	14.5599999999998
0.021405	14.5799999999998
0.0308563	14.5999999999998
0.0521593	14.6199999999998
0.0740991	14.6399999999998
0.0589969	14.6599999999998
0.0271534	14.6799999999998
0.0181863	14.6999999999998
-0.0040986	14.7199999999998
-0.0100217	14.7399999999998
-0.0139649	14.7599999999998
-0.0225478	14.7799999999998
-0.0446088	14.7999999999998
-0.0092815	14.8199999999998
0.055888	14.8399999999998
0.0566239	14.8599999999998
0.024829	14.8799999999998
0.008212	14.8999999999998
-0.0255011	14.9199999999998
-0.0418038	14.9399999999998
-0.0185804	14.9599999999998
0.0027611	14.9799999999998
0.024784	14.9999999999998
0.0014868	15.0199999999998
-0.0251817	15.0399999999998
-0.0491681	15.0599999999998
-0.0798391	15.0799999999998
-0.0633783	15.0999999999998
-0.0337107	15.1199999999998
0.001413	15.1399999999998
0.0198384	15.1599999999998
0.0251656	15.1799999999998
0.0215892	15.1999999999998
0.011209	15.2199999999998
-0.005086	15.2399999999998
-0.0245693	15.2599999999998
0.0034622	15.2799999999998
0.0220509	15.2999999999998
0.0480543	15.3199999999998
0.0369655	15.3399999999998
0.0198381	15.3599999999998
0.0018291	15.3799999999998
-0.0173705	15.3999999999998
0.0081188	15.4199999999998
-0.0005443	15.4399999999998
-0.0234513	15.4599999999998
-0.0381017	15.4799999999998
-0.06129	15.4999999999998
-0.0526597	15.5199999999998
-0.0440393	15.5399999999998
-0.0350405	15.5599999999998
-0.0515202	15.5799999999998
-0.0666117	15.5999999999998
-0.0696505	15.6199999999998
-0.01754	15.6399999999998
0.0173408	15.6599999999998
0.0537646	15.6799999999998
0.067673	15.6999999999998
0.0394884	15.7199999999998
0.022669	15.7399999999998
0.0033266	15.7599999999998
-0.0120881	15.7799999999998
0.0130349	15.7999999999998
0.0357489	15.8199999999998
0.0524353	15.8399999999998
0.0342022	15.8599999999998
0.0221962	15.8799999999998
0.0012138	15.8999999999998
-0.0144459	15.9199999999998
-0.0071389	15.9399999999998
0.0064318	15.9599999999997
0.01226	15.9799999999997
0.0328484	15.9999999999997
0.0353162	16.0199999999997
0.0093046	16.0399999999997
-0.0074666	16.0599999999997
-0.0314874	16.0799999999997
-0.0481081	16.0999999999997
-0.0614983	16.1199999999997
-0.0587789	16.1399999999997
-0.0336598	16.1599999999997
0.0074604	16.1799999999997
0.0792773	16.1999999999997
0.0620463	16.2199999999997
0.044658	16.2399999999997
0.0213001	16.2599999999997
-0.0031346	16.2799999999997
-0.0356844	16.2999999999997
-0.0298791	16.3199999999997
-0.0123503	16.3399999999997
-0.0344582	16.3599999999997
-0.0323376	16.3799999999997
-0.0259268	16.3999999999997
-0.0210343	16.4199999999997
-0.0202387	16.4399999999997
-0.0177128	16.4599999999997
-0.0021065	16.4799999999997
0.0147227	16.4999999999997
0.0349382	16.5199999999997
0.0346014	16.5399999999997
0.0147687	16.5599999999997
0.0029019	16.5799999999997
-0.0173074	16.5999999999997
0.0098401	16.6199999999997
0.0260531	16.6399999999997
0.028402	16.6599999999997
0.0395333	16.6799999999997
0.0246322	16.6999999999997
0.021898	16.7199999999997
0.0185652	16.7399999999997
0.0177819	16.7599999999997
0.0038642	16.7799999999997
0.0027519	16.7999999999997
0.0188313	16.8199999999997
0.0125879	16.8399999999997
-0.0088828	16.8599999999997
-0.0349757	16.8799999999997
-0.0708325	16.8999999999997
-0.092833	16.9199999999997
-0.0870027	16.9399999999997
-0.077531	16.9599999999997
-0.05228	16.9799999999997
-0.0189288	16.9999999999997
-0.001506	17.0199999999997
0.0194009	17.0399999999997
0.0153863	17.0599999999997
0.0074331	17.0799999999997
-0.0021509	17.0999999999997
-0.0131075	17.1199999999997
-0.0219479	17.1399999999997
-0.0024142	17.1599999999997
0.0125938	17.1799999999997
0.0334983	17.1999999999997
0.0529584	17.2199999999997
0.0722406	17.2399999999997
0.058999	17.2599999999997
0.0470845	17.2799999999997
0.0313259	17.2999999999997
0.0147401	17.3199999999997
0.0009064	17.3399999999997
0.01839	17.3599999999997
0.0323933	17.3799999999997
0.0474371	17.3999999999997
0.039883	17.4199999999997
0.0352078	17.4399999999997
0.0322052	17.4599999999997
0.0443945	17.4799999999997
0.0500246	17.4999999999997
0.048425	17.5199999999997
0.0427902	17.5399999999997
0.0367739	17.5599999999997
0.0282071	17.5799999999997
0.0262643	17.5999999999997
0.0142076	17.6199999999997
0.0069365	17.6399999999997
-0.0516836	17.6599999999997
-0.0736743	17.6799999999997
-0.0894847	17.6999999999997
-0.0797187	17.7199999999997
-0.0780123	17.7399999999997
-0.0447242	17.7599999999997
-0.0081147	17.7799999999997
-0.0012887	17.7999999999997
0.0128884	17.8199999999997
0.0015468	17.8399999999997
-0.0030287	17.8599999999997
-0.0106339	17.8799999999997
-0.0105918	17.8999999999997
-0.0196896	17.9199999999997
-0.0208658	17.9399999999997
-0.0075525	17.9599999999997
0.0056896	17.9799999999997
0.0073733	17.9999999999997
-0.0071146	18.0199999999997
-0.0107688	18.0399999999997
-0.0149811	18.0599999999997
0.0008863	18.0799999999997
0.0162077	18.0999999999997
0.0190504	18.1199999999997
0.0007303	18.1399999999997
-0.0158127	18.1599999999997
-0.0107369	18.1799999999997
0.0117194	18.1999999999997
0.0307974	18.2199999999997
0.0315246	18.2399999999997
0.0096515	18.2599999999997
0.0059023	18.2799999999997
-0.0004563	18.2999999999997
-0.0019972	18.3199999999997
-0.0051201	18.3399999999997
-0.0058461	18.3599999999997
-0.0099224	18.3799999999997
-0.0136865	18.3999999999997
-0.0180648	18.4199999999997
-0.0222516	18.4399999999997
-0.0266513	18.4599999999997
-0.0307758	18.4799999999997
-0.0352646	18.4999999999997
-0.0393639	18.5199999999997
-0.0483443	18.5399999999997
-0.0400773	18.5599999999997
-0.0242661	18.5799999999997
-0.0116917	18.5999999999997
0.008067	18.6199999999997
0.0126398	18.6399999999997
-0.0055345	18.6599999999997
-0.0027209	18.6799999999997
0.0254634	18.6999999999997
0.0576943	18.7199999999997
0.0642197	18.7399999999997
0.0603028	18.7599999999997
0.0421624	18.7799999999997
0.0069726	18.7999999999997
-0.0277197	18.8199999999997
-0.028211	18.8399999999997
0.0021718	18.8599999999997
0.0061261	18.8799999999997
0.0112086	18.8999999999997
0.022566	18.9199999999997
0.0424703	18.9399999999997
0.0528811	18.9599999999997
0.0226772	18.9799999999997
-0.003048	18.9999999999997
-0.0080487	19.0199999999997
-0.0141243	19.0399999999997
-0.017434	19.0599999999997
-0.0258374	19.0799999999997
-0.0328928	19.0999999999997
-0.0398458	19.1199999999997
-0.0167671	19.1399999999997
0.0138449	19.1599999999997
0.0329533	19.1799999999997
0.0297023	19.1999999999997
0.0292651	19.2199999999997
0.0310121	19.2399999999997
0.0345419	19.2599999999997
0.0249578	19.2799999999997
0.0077928	19.2999999999997
-0.0127118	19.3199999999997
-0.0383242	19.3399999999997
-0.0410069	19.3599999999997
-0.0250268	19.3799999999997
-0.0158807	19.3999999999997
0.0040883	19.4199999999997
0.0156032	19.4399999999997
0.0294852	19.4599999999997
0.0322271	19.4799999999997
0.0113618	19.4999999999997
-0.0096102	19.5199999999997
-0.0341792	19.5399999999997
-0.0587171	19.5599999999997
-0.043258	19.5799999999997
-0.0145947	19.5999999999997
200	19.6199999999997
0.0007125	19.6399999999997
0.013759	19.6599999999997
0.0275041	19.6799999999997
0.0348127	19.6999999999997
0.0363875	19.7199999999997
201	19.7399999999997
0.0404302	19.7599999999997
0.041031	19.7799999999997
0.0497865	19.7999999999997
0.0488972	19.8199999999997
0.0413727	19.8399999999997
